X[mm]	Y[mm]	Z[mm]	Bx, By, Bz [T]
-10.000	0.000	-627.500	2.5178526220e-03, -2.0661877452e-01, -1.0549499710e-02
-8.000	0.000	-627.500	2.5653434016e-03, -2.0750888893e-01, -1.0642102822e-02
-6.000	0.000	-627.500	2.6093721844e-03, -2.0808911435e-01, -1.0724070516e-02
-4.000	0.000	-627.500	2.6469832439e-03, -2.0855632399e-01, -1.0785828139e-02
-2.000	0.000	-627.500	2.6807358521e-03, -2.0884714983e-01, -1.0842916915e-02
0.000	0.000	-627.500	2.7113540502e-03, -2.0896938240e-01, -1.0900485164e-02
2.000	0.000	-627.500	2.7343409649e-03, -2.0893117253e-01, -1.0931301033e-02
4.000	0.000	-627.500	2.7535234056e-03, -2.0861173433e-01, -1.0960665524e-02
6.000	0.000	-627.500	2.7660703523e-03, -2.0815906394e-01, -1.0979448283e-02
8.000	0.000	-627.500	2.7730781040e-03, -2.0754490556e-01, -1.0990901953e-02
10.000	0.000	-627.500	2.7746676445e-03, -2.0679641744e-01, -1.0990779770e-02
12.000	0.000	-627.500	2.7670959223e-03, -2.0578731481e-01, -1.0971025106e-02
14.000	0.000	-627.500	2.7484700069e-03, -2.0461215387e-01, -1.0919192022e-02
16.000	0.000	-627.500	2.7264770204e-03, -2.0328422960e-01, -1.0870280207e-02
18.000	0.000	-627.500	2.7078492437e-03, -2.0177551090e-01, -1.0834821409e-02
20.000	0.000	-627.500	2.6819140478e-03, -2.0005343166e-01, -1.0789195558e-02
22.000	0.000	-627.500	2.6470949212e-03, -1.9811614961e-01, -1.0725993962e-02
24.000	0.000	-627.500	2.6093889360e-03, -1.9601961181e-01, -1.0651610830e-02
26.000	0.000	-627.500	2.5692334949e-03, -1.9376046990e-01, -1.0574213867e-02
28.000	0.000	-627.500	2.5287299928e-03, -1.9125122282e-01, -1.0492944093e-02
30.000	0.000	-627.500	2.4808297297e-03, -1.8858883357e-01, -1.0391588282e-02
32.000	0.000	-627.500	2.4221004893e-03, -1.8569751753e-01, -1.0276868314e-02
34.000	0.000	-627.500	2.3654465857e-03, -1.8268883453e-01, -1.0157464690e-02
36.000	0.000	-627.500	2.2990413910e-03, -1.7945077347e-01, -1.0023432506e-02
38.000	0.000	-627.500	2.2359790706e-03, -1.7599967870e-01, -9.8887135092e-03
40.000	0.000	-627.500	2.1778044942e-03, -1.7235738603e-01, -9.7524912994e-03
42.000	0.000	-627.500	2.1285157097e-03, -1.6858263929e-01, -9.6211082510e-03
44.000	0.000	-627.500	2.0765894793e-03, -1.6458097145e-01, -9.4829292723e-03
46.000	0.000	-627.500	2.0071317712e-03, -1.6041174103e-01, -9.3203212291e-03
48.000	0.000	-627.500	1.9303889793e-03, -1.5611684797e-01, -9.1491511654e-03
50.000	0.000	-627.500	1.8523786499e-03, -1.5166653965e-01, -8.9675511722e-03
-50.000	0.000	-625.500	1.5968665295e-03, -1.5881644426e-01, -7.1252709282e-03
-48.000	0.000	-625.500	1.6301184510e-03, -1.6351585863e-01, -7.3981818623e-03
-46.000	0.000	-625.500	1.6744655141e-03, -1.6805483428e-01, -7.6630343153e-03
-44.000	0.000	-625.500	1.7234602149e-03, -1.7241895452e-01, -7.9251321117e-03
-42.000	0.000	-625.500	1.7719170033e-03, -1.7663966379e-01, -8.1836995787e-03
-40.000	0.000	-625.500	1.8233648826e-03, -1.8062398631e-01, -8.4274292956e-03
-38.000	0.000	-625.500	1.8811076400e-03, -1.8437732995e-01, -8.6621526924e-03
-36.000	0.000	-625.500	1.9333018960e-03, -1.8791190329e-01, -8.8934475785e-03
-34.000	0.000	-625.500	1.9907654602e-03, -1.9126759875e-01, -9.1118614832e-03
-32.000	0.000	-625.500	2.0504141772e-03, -1.9443388097e-01, -9.3192752742e-03
-30.000	0.000	-625.500	2.1065450587e-03, -1.9742434767e-01, -9.5234086542e-03
-28.000	0.000	-625.500	2.1620486859e-03, -2.0016629144e-01, -9.7238969276e-03
-26.000	0.000	-625.500	2.2177198290e-03, -2.0269443453e-01, -9.9103360822e-03
-24.000	0.000	-625.500	2.2782396291e-03, -2.0500314434e-01, -1.0079988123e-02
-22.000	0.000	-625.500	2.3369818986e-03, -2.0713773601e-01, -1.0236079774e-02
-20.000	0.000	-625.500	2.3960145290e-03, -2.0908787106e-01, -1.0381369395e-02
-18.000	0.000	-625.500	2.4532435708e-03, -2.1091271117e-01, -1.0519635382e-02
-16.000	0.000	-625.500	2.5110998668e-03, -2.1247453368e-01, -1.0642500840e-02
-14.000	0.000	-625.500	2.5636756870e-03, -2.1379405828e-01, -1.0760982544e-02
-12.000	0.000	-625.500	2.6150249180e-03, -2.1502497128e-01, -1.0869745196e-02
-10.000	0.000	-625.500	2.6650768308e-03, -2.1600003323e-01, -1.0965523198e-02
-8.000	0.000	-625.500	2.7115476242e-03, -2.1690961192e-01, -1.1057084057e-02
-6.000	0.000	-625.500	2.7552469589e-03, -2.1750908806e-01, -1.1137122751e-02
-4.000	0.000	-625.500	2.7915755905e-03, -2.1796965484e-01, -1.1197369756e-02
-2.000	0.000	-625.500	2.8252630536e-03, -2.1826897135e-01, -1.1253042328e-02
0.000	0.000	-625.500	2.8554457101e-03, -2.1839180377e-01, -1.1308413146e-02
2.000	0.000	-625.500	2.8768226101e-03, -2.1834168617e-01, -1.1340906245e-02
4.000	0.000	-625.500	2.8955657867e-03, -2.1801242761e-01, -1.1367317996e-02
6.000	0.000	-625.500	2.9076902209e-03, -2.1756697206e-01, -1.1384832651e-02
8.000	0.000	-625.500	2.9135123318e-03, -2.1691400211e-01, -1.1394586875e-02
10.000	0.000	-625.500	2.9133987932e-03, -2.1616770537e-01, -1.1394812727e-02
12.000	0.000	-625.500	2.9062830867e-03, -2.1514876939e-01, -1.1373138319e-02
14.000	0.000	-625.500	2.8854366540e-03, -2.1396262926e-01, -1.1319363276e-02
16.000	0.000	-625.500	2.8618746011e-03, -2.1261090437e-01, -1.1268581701e-02
18.000	0.000	-625.500	2.8409630232e-03, -2.1107753080e-01, -1.1232084353e-02
20.000	0.000	-625.500	2.8131162839e-03, -2.0931695755e-01, -1.1185634697e-02
22.000	0.000	-625.500	2.7764470364e-03, -2.0732852350e-01, -1.1118982375e-02
24.000	0.000	-625.500	2.7354558768e-03, -2.0518512545e-01, -1.1042903500e-02
26.000	0.000	-625.500	2.6906211560e-03, -2.0287129932e-01, -1.0963453503e-02
28.000	0.000	-625.500	2.6479902011e-03, -2.0030012533e-01, -1.0880695327e-02
30.000	0.000	-625.500	2.5942194336e-03, -1.9754131164e-01, -1.0776993985e-02
32.000	0.000	-625.500	2.5317248062e-03, -1.9456292168e-01, -1.0658908449e-02
34.000	0.000	-625.500	2.4688932857e-03, -1.9143929522e-01, -1.0536777936e-02
36.000	0.000	-625.500	2.3964295964e-03, -1.8809278500e-01, -1.0399796715e-02
38.000	0.000	-625.500	2.3277480456e-03, -1.8450862518e-01, -1.0260038622e-02
40.000	0.000	-625.500	2.2631017686e-03, -1.8069803267e-01, -1.0121219111e-02
42.000	0.000	-625.500	2.2077600735e-03, -1.7678460129e-01, -9.9867629918e-03
44.000	0.000	-625.500	2.1507953348e-03, -1.7260616151e-01, -9.8431339399e-03
46.000	0.000	-625.500	2.0750427484e-03, -1.6823287648e-01, -9.6748777401e-03
48.000	0.000	-625.500	1.9908473569e-03, -1.6374475756e-01, -9.4984612404e-03
50.000	0.000	-625.500	1.9064658364e-03, -1.5907696220e-01, -9.3108483947e-03
-50.000	0.000	-623.500	1.7369117479e-03, -1.6654111627e-01, -7.4810307501e-03
-48.000	0.000	-623.500	1.7753696938e-03, -1.7147220965e-01, -7.7627184495e-03
-46.000	0.000	-623.500	1.8238395112e-03, -1.7621270312e-01, -8.0374158377e-03
-44.000	0.000	-623.500	1.8759648995e-03, -1.8078673713e-01, -8.3075369416e-03
-42.000	0.000	-623.500	1.9277552559e-03, -1.8521293842e-01, -8.5737907890e-03
-40.000	0.000	-623.500	1.9816972619e-03, -1.8936138044e-01, -8.8266712232e-03
-38.000	0.000	-623.500	2.0402850444e-03, -1.9326779754e-01, -9.0648157258e-03
-36.000	0.000	-623.500	2.0948505821e-03, -1.9694087539e-01, -9.3029306084e-03
-34.000	0.000	-623.500	2.1531349746e-03, -2.0041701874e-01, -9.5257060526e-03
-32.000	0.000	-623.500	2.2131205848e-03, -2.0369785071e-01, -9.7366538754e-03
-30.000	0.000	-623.500	2.2699438657e-03, -2.0678009351e-01, -9.9469648690e-03
-28.000	0.000	-623.500	2.3249765868e-03, -2.0960571829e-01, -1.0148987827e-02
-26.000	0.000	-623.500	2.3806682042e-03, -2.1219849223e-01, -1.0336356308e-02
-24.000	0.000	-623.500	2.4401717407e-03, -2.1456417235e-01, -1.0507354205e-02
-22.000	0.000	-623.500	2.4983388719e-03, -2.1674834492e-01, -1.0664712110e-02
-20.000	0.000	-623.500	2.5562398389e-03, -2.1874072346e-01, -1.0809505597e-02
-18.000	0.000	-623.500	2.6124842590e-03, -2.2059475535e-01, -1.0947610525e-02
-16.000	0.000	-623.500	2.6692405334e-03, -2.2219061111e-01, -1.1067625062e-02
-14.000	0.000	-623.500	2.7207442514e-03, -2.2354970312e-01, -1.1187169381e-02
-12.000	0.000	-623.500	2.7712261218e-03, -2.2477061191e-01, -1.1294915699e-02
-10.000	0.000	-623.500	2.8198820681e-03, -2.2576092624e-01, -1.1388253756e-02
-8.000	0.000	-623.500	2.8656009009e-03, -2.2667072964e-01, -1.1480875381e-02
-6.000	0.000	-623.500	2.9081611270e-03, -2.2726409220e-01, -1.1559620052e-02
-4.000	0.000	-623.500	2.9432538630e-03, -2.2773955480e-01, -1.1617699246e-02
-2.000	0.000	-623.500	2.9766211844e-03, -2.2804633314e-01, -1.1672579484e-02
0.000	0.000	-623.500	3.0055102453e-03, -2.2816634276e-01, -1.1727300514e-02
2.000	0.000	-623.500	3.0264981360e-03, -2.2810569539e-01, -1.1757324049e-02
4.000	0.000	-623.500	3.0449025581e-03, -2.2778828329e-01, -1.1782415860e-02
6.000	0.000	-623.500	3.0555733258e-03, -2.2733226825e-01, -1.1800019375e-02
8.000	0.000	-623.500	3.0606062503e-03, -2.2666981780e-01, -1.1808710982e-02
10.000	0.000	-623.500	3.0602302700e-03, -2.2590451363e-01, -1.1806902313e-02
12.000	0.000	-623.500	3.0512234943e-03, -2.2486067577e-01, -1.1784050512e-02
14.000	0.000	-623.500	3.0288470823e-03, -2.2367705573e-01, -1.1729229514e-02
16.000	0.000	-623.500	3.0044493108e-03, -2.2230795765e-01, -1.1676842907e-02
18.000	0.000	-623.500	2.9814977606e-03, -2.2074814638e-01, -1.1639351439e-02
20.000	0.000	-623.500	2.9511568945e-03, -2.1895092323e-01, -1.1591896556e-02
22.000	0.000	-623.500	2.9109735341e-03, -2.1691860958e-01, -1.1523728062e-02
24.000	0.000	-623.500	2.8669782545e-03, -2.1473034395e-01, -1.1446221875e-02
26.000	0.000	-623.500	2.8200067745e-03, -2.1236032564e-01, -1.1363846907e-02
28.000	0.000	-623.500	2.7724992432e-03, -2.0972607519e-01, -1.1279746576e-02
30.000	0.000	-623.500	2.7150282339e-03, -2.0687534983e-01, -1.1173497917e-02
32.000	0.000	-623.500	2.6461549705e-03, -2.0381973229e-01, -1.1051089717e-02
34.000	0.000	-623.500	2.5776167389e-03, -2.0057293357e-01, -1.0925412214e-02
36.000	0.000	-623.500	2.4990294100e-03, -1.9711052905e-01, -1.0785178351e-02
38.000	0.000	-623.500	2.4233401075e-03, -1.9339158822e-01, -1.0644202137e-02
40.000	0.000	-623.500	2.3523654492e-03, -1.8943414725e-01, -1.0499138368e-02
42.000	0.000	-623.500	2.2912649270e-03, -1.8534246755e-01, -1.0361037142e-02
44.000	0.000	-623.500	2.2286884030e-03, -1.8098352305e-01, -1.0215108840e-02
46.000	0.000	-623.500	2.1444390341e-03, -1.7640471443e-01, -1.0040554696e-02
48.000	0.000	-623.500	2.0540269384e-03, -1.7170515335e-01, -9.8576643830e-03
50.000	0.000	-623.500	1.9615469511e-03, -1.6680637168e-01, -9.6644404056e-03
-50.000	0.000	-621.500	1.8849921494e-03, -1.7461336529e-01, -7.8383863475e-03
-48.000	0.000	-621.500	1.9291493611e-03, -1.7978905382e-01, -8.1324366790e-03
-46.000	0.000	-621.500	1.9816358394e-03, -1.8475430859e-01, -8.4172955657e-03
-44.000	0.000	-621.500	2.0378951498e-03, -1.8954879914e-01, -8.6969617027e-03
-42.000	0.000	-621.500	2.0930283806e-03, -1.9416758002e-01, -8.9716091072e-03
-40.000	0.000	-621.500	2.1491015621e-03, -1.9850831192e-01, -9.2315372413e-03
-38.000	0.000	-621.500	2.2109056513e-03, -2.0257430419e-01, -9.4779179448e-03
-36.000	0.000	-621.500	2.2660779692e-03, -2.0638866291e-01, -9.7210534111e-03
-34.000	0.000	-621.500	2.3249970610e-03, -2.0999148845e-01, -9.9489012741e-03
-32.000	0.000	-621.500	2.3861106122e-03, -2.1338703359e-01, -1.0164543861e-02
-30.000	0.000	-621.500	2.4422712743e-03, -2.1656232091e-01, -1.0376441374e-02
-28.000	0.000	-621.500	2.4967195508e-03, -2.1946979558e-01, -1.0581924313e-02
-26.000	0.000	-621.500	2.5524074456e-03, -2.2212908534e-01, -1.0772376973e-02
-24.000	0.000	-621.500	2.6111124893e-03, -2.2455058065e-01, -1.0943748823e-02
-22.000	0.000	-621.500	2.6686840081e-03, -2.2677678314e-01, -1.1100625403e-02
-20.000	0.000	-621.500	2.7255687115e-03, -2.2881733861e-01, -1.1247499692e-02
-18.000	0.000	-621.500	2.7806256294e-03, -2.3068932125e-01, -1.1385460224e-02
-16.000	0.000	-621.500	2.8360901696e-03, -2.3231392123e-01, -1.1505430330e-02
-14.000	0.000	-621.500	2.8863989402e-03, -2.3370090319e-01, -1.1622401415e-02
-12.000	0.000	-621.500	2.9355406828e-03, -2.3491903747e-01, -1.1730190312e-02
-10.000	0.000	-621.500	2.9831263882e-03, -2.3594256792e-01, -1.1824205926e-02
-8.000	0.000	-621.500	3.0278847961e-03, -2.3682832371e-01, -1.1913750776e-02
-6.000	0.000	-621.500	3.0689634363e-03, -2.3743640751e-01, -1.1991164401e-02
-4.000	0.000	-621.500	3.1030268797e-03, -2.3790576025e-01, -1.2048708584e-02
-2.000	0.000	-621.500	3.1356701598e-03, -2.3821542267e-01, -1.2101998600e-02
0.000	0.000	-621.500	3.1636732474e-03, -2.3834195072e-01, -1.2154664745e-02
2.000	0.000	-621.500	3.1844787318e-03, -2.3826471014e-01, -1.2182777793e-02
4.000	0.000	-621.500	3.2020046256e-03, -2.3797790122e-01, -1.2207662264e-02
6.000	0.000	-621.500	3.2116665749e-03, -2.3748895234e-01, -1.2222977636e-02
8.000	0.000	-621.500	3.2164593932e-03, -2.3683723222e-01, -1.2230451123e-02
10.000	0.000	-621.500	3.2148475172e-03, -2.3604210485e-01, -1.2227642780e-02
12.000	0.000	-621.500	3.2049063746e-03, -2.3498282520e-01, -1.2203576561e-02
14.000	0.000	-621.500	3.1811377187e-03, -2.3378922138e-01, -1.2146202692e-02
16.000	0.000	-621.500	3.1546497201e-03, -2.3240594619e-01, -1.2093695754e-02
18.000	0.000	-621.500	3.1298703844e-03, -2.3082038249e-01, -1.2055819226e-02
20.000	0.000	-621.500	3.0976328652e-03, -2.2899048920e-01, -1.2007394289e-02
22.000	0.000	-621.500	3.0554318679e-03, -2.2691927855e-01, -1.1934951265e-02
24.000	0.000	-621.500	3.0085590361e-03, -2.2468686220e-01, -1.1856071452e-02
26.000	0.000	-621.500	2.9579189561e-03, -2.2226189039e-01, -1.1774262965e-02
28.000	0.000	-621.500	2.9060820675e-03, -2.1956564989e-01, -1.1685808500e-02
30.000	0.000	-621.500	2.8433882823e-03, -2.1662906514e-01, -1.1577845586e-02
32.000	0.000	-621.500	2.7697017264e-03, -2.1348650553e-01, -1.1452664217e-02
34.000	0.000	-621.500	2.6957936772e-03, -2.1013164763e-01, -1.1325055863e-02
36.000	0.000	-621.500	2.6097556098e-03, -2.0654045868e-01, -1.1181791507e-02
38.000	0.000	-621.500	2.5274736230e-03, -2.0268285550e-01, -1.1035100491e-02
40.000	0.000	-621.500	2.4493534775e-03, -1.9859195949e-01, -1.0887509769e-02
42.000	0.000	-621.500	2.3818557063e-03, -1.9430006751e-01, -1.0744830407e-02
44.000	0.000	-621.500	2.3132132426e-03, -1.8974696489e-01, -1.0595136668e-02
46.000	0.000	-621.500	2.2202772396e-03, -1.8496194741e-01, -1.0413577402e-02
48.000	0.000	-621.500	2.1219770028e-03, -1.8002890779e-01, -1.0225640588e-02
50.000	0.000	-621.500	2.0220574448e-03, -1.7488088450e-01, -1.0026994307e-02
-50.000	0.000	-619.500	2.0466822935e-03, -1.8306717257e-01, -8.2092005156e-03
-48.000	0.000	-619.500	2.0941935473e-03, -1.8850995503e-01, -8.5103800020e-03
-46.000	0.000	-619.500	2.1515249599e-03, -1.9372868932e-01, -8.8068165917e-03
-44.000	0.000	-619.500	2.2111383124e-03, -1.9876437653e-01, -9.0952613452e-03
-42.000	0.000	-619.500	2.2695976660e-03, -2.0356600021e-01, -9.3787799286e-03
-40.000	0.000	-619.500	2.3286582158e-03, -2.0810945890e-01, -9.6480327973e-03
-38.000	0.000	-619.500	2.3911826237e-03, -2.1234037666e-01, -9.9022128074e-03
-36.000	0.000	-619.500	2.4481119980e-03, -2.1630360621e-01, -1.0149172951e-02
-34.000	0.000	-619.500	2.5080212954e-03, -2.2003671858e-01, -1.0382478293e-02
-32.000	0.000	-619.500	2.5695145495e-03, -2.2354730189e-01, -1.0601051405e-02
-30.000	0.000	-619.500	2.6258278372e-03, -2.2681506172e-01, -1.0819683756e-02
-28.000	0.000	-619.500	2.6793603598e-03, -2.2980255520e-01, -1.1026908720e-02
-26.000	0.000	-619.500	2.7349142418e-03, -2.3253172583e-01, -1.1221528538e-02
-24.000	0.000	-619.500	2.7921190868e-03, -2.3500887105e-01, -1.1392685643e-02
-22.000	0.000	-619.500	2.8488902515e-03, -2.3728041283e-01, -1.1550419351e-02
-20.000	0.000	-619.500	2.9051421168e-03, -2.3935615109e-01, -1.1696967821e-02
-18.000	0.000	-619.500	2.9586616103e-03, -2.4123806736e-01, -1.1835783629e-02
-16.000	0.000	-619.500	3.0124863552e-03, -2.4287446551e-01, -1.1954139447e-02
-14.000	0.000	-619.500	3.0616913816e-03, -2.4429547514e-01, -1.2070529240e-02
-12.000	0.000	-619.500	3.1093180353e-03, -2.4551181732e-01, -1.2177746102e-02
-10.000	0.000	-619.500	3.1553998194e-03, -2.4656958529e-01, -1.2268081435e-02
-8.000	0.000	-619.500	3.1993578732e-03, -2.4742289752e-01, -1.2359336838e-02
-6.000	0.000	-619.500	3.2394630595e-03, -2.4806237934e-01, -1.2435673037e-02
-4.000	0.000	-619.500	3.2722608266e-03, -2.4851275621e-01, -1.2490925375e-02
-2.000	0.000	-619.500	3.3038226980e-03, -2.4882129508e-01, -1.2542978758e-02
0.000	0.000	-619.500	3.3306717866e-03, -2.4895325701e-01, -1.2595467184e-02
2.000	0.000	-619.500	3.3508500168e-03, -2.4885769799e-01, -1.2621484619e-02
4.000	0.000	-619.500	3.3677579628e-03, -2.4858492318e-01, -1.2644362337e-02
6.000	0.000	-619.500	3.3761933229e-03, -2.4807856398e-01, -1.2659368551e-02
8.000	0.000	-619.500	3.3803570256e-03, -2.4742613630e-01, -1.2665851621e-02
10.000	0.000	-619.500	3.3779522406e-03, -2.4659372019e-01, -1.2661858479e-02
12.000	0.000	-619.500	3.3672628600e-03, -2.4556735580e-01, -1.2635542994e-02
14.000	0.000	-619.500	3.3412327384e-03, -2.4434390278e-01, -1.2577189815e-02
16.000	0.000	-619.500	3.3141863532e-03, -2.4294391554e-01, -1.2522391032e-02
18.000	0.000	-619.500	3.2877504706e-03, -2.4133818371e-01, -1.2482424446e-02
20.000	0.000	-619.500	3.2536088531e-03, -2.3947781910e-01, -1.2434819612e-02
22.000	0.000	-619.500	3.2084260714e-03, -2.3736901886e-01, -1.2361099226e-02
24.000	0.000	-619.500	3.1584709457e-03, -2.3509655225e-01, -1.2280768035e-02
26.000	0.000	-619.500	3.1040933981e-03, -2.3261551083e-01, -1.2197756238e-02
28.000	0.000	-619.500	3.0491016253e-03, -2.2985934537e-01, -1.2106580438e-02
30.000	0.000	-619.500	2.9818997990e-03, -2.2683747508e-01, -1.1995925810e-02
32.000	0.000	-619.500	2.9014884072e-03, -2.2360380049e-01, -1.1867165979e-02
34.000	0.000	-619.500	2.8211756637e-03, -2.2014977522e-01, -1.1738158082e-02
36.000	0.000	-619.500	2.7286677571e-03, -2.1641868523e-01, -1.1590134168e-02
38.000	0.000	-619.500	2.6379355198e-03, -2.1242040846e-01, -1.1441641888e-02
40.000	0.000	-619.500	2.5526270777e-03, -2.0817785966e-01, -1.1288323406e-02
42.000	0.000	-619.500	2.4774589360e-03, -2.0369290153e-01, -1.1142833850e-02
44.000	0.000	-619.500	2.4012596404e-03, -1.9893055370e-01, -1.0988191726e-02
46.000	0.000	-619.500	2.3008058926e-03, -1.9392949773e-01, -1.0800567773e-02
48.000	0.000	-619.500	2.1937706281e-03, -1.8874704006e-01, -1.0607023530e-02
50.000	0.000	-619.500	2.0856316195e-03, -1.8332832563e-01, -1.0400964852e-02
-50.000	0.000	-617.500	2.2150805218e-03, -1.9194013883e-01, -8.5801942548e-03
-48.000	0.000	-617.500	2.2699401431e-03, -1.9767319743e-01, -8.8967224357e-03
-46.000	0.000	-617.500	2.3321444094e-03, -2.0315964407e-01, -9.2043738840e-03
-44.000	0.000	-617.500	2.3959214646e-03, -2.0844304821e-01, -9.5027931600e-03
-42.000	0.000	-617.500	2.4581852921e-03, -2.1346919734e-01, -9.7962844147e-03
-40.000	0.000	-617.500	2.5191145757e-03, -2.1821216818e-01, -1.0074254809e-02
-38.000	0.000	-617.500	2.5840847169e-03, -2.2261795250e-01, -1.0334808665e-02
-36.000	0.000	-617.500	2.6421811192e-03, -2.2673737730e-01, -1.0590143853e-02
-34.000	0.000	-617.500	2.7025464323e-03, -2.3060231604e-01, -1.0828184686e-02
-32.000	0.000	-617.500	2.7646706632e-03, -2.3423033317e-01, -1.1052455938e-02
-30.000	0.000	-617.500	2.8199211552e-03, -2.3758716517e-01, -1.1274857430e-02
-28.000	0.000	-617.500	2.8737980161e-03, -2.4066037131e-01, -1.1486107007e-02
-26.000	0.000	-617.500	2.9279931574e-03, -2.4345388495e-01, -1.1683529614e-02
-24.000	0.000	-617.500	2.9847438480e-03, -2.4598842575e-01, -1.1855958526e-02
-22.000	0.000	-617.500	3.0400315657e-03, -2.4830464382e-01, -1.2014443840e-02
-20.000	0.000	-617.500	3.0953825673e-03, -2.5039899024e-01, -1.2160549862e-02
-18.000	0.000	-617.500	3.1471878139e-03, -2.5228793750e-01, -1.2300117276e-02
-16.000	0.000	-617.500	3.1994937473e-03, -2.5392395309e-01, -1.2419654191e-02
-14.000	0.000	-617.500	3.2475857231e-03, -2.5538791006e-01, -1.2533143079e-02
-12.000	0.000	-617.500	3.2938164103e-03, -2.5658863215e-01, -1.2641215216e-02
-10.000	0.000	-617.500	3.3386660213e-03, -2.5767136328e-01, -1.2730315768e-02
-8.000	0.000	-617.500	3.3812858086e-03, -2.5848668478e-01, -1.2820269744e-02
-6.000	0.000	-617.500	3.4200564509e-03, -2.5915954243e-01, -1.2895626632e-02
-4.000	0.000	-617.500	3.4516536869e-03, -2.5959850927e-01, -1.2948289075e-02
-2.000	0.000	-617.500	3.4819852465e-03, -2.5990712057e-01, -1.2999650091e-02
0.000	0.000	-617.500	3.5084378806e-03, -2.6004392582e-01, -1.3050033648e-02
2.000	0.000	-617.500	3.5270749638e-03, -2.5991952044e-01, -1.3073812925e-02
4.000	0.000	-617.500	3.5431211331e-03, -2.5965722340e-01, -1.3096061220e-02
6.000	0.000	-617.500	3.5512698548e-03, -2.5914626415e-01, -1.3110384323e-02
8.000	0.000	-617.500	3.5553107124e-03, -2.5847982464e-01, -1.3113538849e-02
10.000	0.000	-617.500	3.5518561607e-03, -2.5759985744e-01, -1.3109314302e-02
12.000	0.000	-617.500	3.5401970487e-03, -2.5663070107e-01, -1.3082800732e-02
14.000	0.000	-617.500	3.5138505080e-03, -2.5538462299e-01, -1.3020608066e-02
16.000	0.000	-617.500	3.4847045892e-03, -2.5396986435e-01, -1.2965337215e-02
18.000	0.000	-617.500	3.4565302631e-03, -2.5234415754e-01, -1.2925278067e-02
20.000	0.000	-617.500	3.4211043564e-03, -2.5045695410e-01, -1.2876510649e-02
22.000	0.000	-617.500	3.3738276250e-03, -2.4831164324e-01, -1.2801161165e-02
24.000	0.000	-617.500	3.3202951025e-03, -2.4600470882e-01, -1.2718991686e-02
26.000	0.000	-617.500	3.2618227199e-03, -2.4346647795e-01, -1.2635633705e-02
28.000	0.000	-617.500	3.2038379949e-03, -2.4065473872e-01, -1.2542197531e-02
30.000	0.000	-617.500	3.1302240293e-03, -2.3755334363e-01, -1.2429230695e-02
32.000	0.000	-617.500	3.0448132162e-03, -2.3422578884e-01, -1.2296629526e-02
34.000	0.000	-617.500	2.9584308105e-03, -2.3066495793e-01, -1.2165666710e-02
36.000	0.000	-617.500	2.8564396383e-03, -2.2679021556e-01, -1.2015656408e-02
38.000	0.000	-617.500	2.7589118362e-03, -2.2264142255e-01, -1.1861066118e-02
40.000	0.000	-617.500	2.6653764982e-03, -2.1822955251e-01, -1.1703697106e-02
42.000	0.000	-617.500	2.5829698050e-03, -2.1354691705e-01, -1.1554349550e-02
44.000	0.000	-617.500	2.4984654396e-03, -2.0856911385e-01, -1.1396341857e-02
46.000	0.000	-617.500	2.3895000188e-03, -2.0333633801e-01, -1.1201240715e-02
48.000	0.000	-617.500	2.2726743761e-03, -1.9788323378e-01, -1.1001354097e-02
50.000	0.000	-617.500	2.1540898156e-03, -1.9218473955e-01, -1.0788647589e-02
-50.000	0.000	-615.500	2.4020078784e-03, -2.0127779465e-01, -8.9674937836e-03
-48.000	0.000	-615.500	2.4594211878e-03, -2.0732514543e-01, -9.2921285781e-03
-46.000	0.000	-615.500	2.5271888458e-03, -2.1309464779e-01, -9.6116446728e-03
-44.000	0.000	-615.500	2.5942064046e-03, -2.1863604793e-01, -9.9210825750e-03
-42.000	0.000	-615.500	2.6598987258e-03, -2.2392051433e-01, -1.0224892684e-02
-40.000	0.000	-615.500	2.7238563260e-03, -2.2886708851e-01, -1.0513111586e-02
-38.000	0.000	-615.500	2.7898129502e-03, -2.3345899898e-01, -1.0783012391e-02
-36.000	0.000	-615.500	2.8484398197e-03, -2.3774363341e-01, -1.1043025683e-02
-34.000	0.000	-615.500	2.9099628544e-03, -2.4174537554e-01, -1.1288515936e-02
-32.000	0.000	-615.500	2.9720386917e-03, -2.4549344872e-01, -1.1516987669e-02
-30.000	0.000	-615.500	3.0277749800e-03, -2.4893599525e-01, -1.1745118773e-02
-28.000	0.000	-615.500	3.0807993708e-03, -2.5209933026e-01, -1.1959061915e-02
-26.000	0.000	-615.500	3.1337269745e-03, -2.5495435481e-01, -1.2159803809e-02
-24.000	0.000	-615.500	3.1897163980e-03, -2.5754300413e-01, -1.2334422747e-02
-22.000	0.000	-615.500	3.2435802299e-03, -2.5990008587e-01, -1.2495572007e-02
-20.000	0.000	-615.500	3.2974589522e-03, -2.6200953981e-01, -1.2641028240e-02
-18.000	0.000	-615.500	3.3478831227e-03, -2.6389777209e-01, -1.2781280616e-02
-16.000	0.000	-615.500	3.3988321766e-03, -2.6555318324e-01, -1.2899877097e-02
-14.000	0.000	-615.500	3.4454369828e-03, -2.6703392098e-01, -1.3014099079e-02
-12.000	0.000	-615.500	3.4897170395e-03, -2.6821334583e-01, -1.3120079307e-02
-10.000	0.000	-615.500	3.5338053835e-03, -2.6931228761e-01, -1.3207224941e-02
