X[mm]	Y[mm]	Z[mm]	Bx, By, Bz [T]
-48.000	0.000	-363.500	1.1370029710e-02, -9.5686702443e-01, -3.7189094633e-02
-46.000	0.000	-363.500	1.1853599943e-02, -9.9817599680e-01, -4.0693145513e-02
-44.000	0.000	-363.500	1.2164759010e-02, -1.0298164558e+00, -4.4313867576e-02
-42.000	0.000	-363.500	1.2359961656e-02, -1.0525148328e+00, -4.7865467752e-02
-40.000	0.000	-363.500	1.2470602237e-02, -1.0679926407e+00, -5.1140841410e-02
-38.000	0.000	-363.500	1.2533121061e-02, -1.0782077287e+00, -5.3976295675e-02
-36.000	0.000	-363.500	1.2561235826e-02, -1.0844153511e+00, -5.6276706035e-02
-34.000	0.000	-363.500	1.2575161987e-02, -1.0877871105e+00, -5.8023352675e-02
-32.000	0.000	-363.500	1.2578503000e-02, -1.0894699548e+00, -5.9261613377e-02
-30.000	0.000	-363.500	1.2575402094e-02, -1.0900436525e+00, -6.0107278131e-02
-28.000	0.000	-363.500	1.2566292947e-02, -1.0894837902e+00, -6.0642558995e-02
-26.000	0.000	-363.500	1.2559006002e-02, -1.0883809633e+00, -6.0965984925e-02
-24.000	0.000	-363.500	1.2545924865e-02, -1.0868331359e+00, -6.1147316487e-02
-22.000	0.000	-363.500	1.2529686983e-02, -1.0851105163e+00, -6.1227064535e-02
-20.000	0.000	-363.500	1.2508952228e-02, -1.0828325025e+00, -6.1241000728e-02
-18.000	0.000	-363.500	1.2492805549e-02, -1.0806843001e+00, -6.1216780854e-02
-16.000	0.000	-363.500	1.2470066186e-02, -1.0780168336e+00, -6.1142375507e-02
-14.000	0.000	-363.500	1.2450664113e-02, -1.0754763909e+00, -6.1047297277e-02
-12.000	0.000	-363.500	1.2420362334e-02, -1.0725753176e+00, -6.0940206301e-02
-10.000	0.000	-363.500	1.2385958275e-02, -1.0694658293e+00, -6.0814269623e-02
-8.000	0.000	-363.500	1.2354251223e-02, -1.0662990456e+00, -6.0675718544e-02
-6.000	0.000	-363.500	1.2320837369e-02, -1.0629214921e+00, -6.0527922333e-02
-4.000	0.000	-363.500	1.2283974548e-02, -1.0593988376e+00, -6.0371826979e-02
-2.000	0.000	-363.500	1.2251718415e-02, -1.0558303090e+00, -6.0197907813e-02
0.000	0.000	-363.500	1.2225137352e-02, -1.0518428332e+00, -6.0018434903e-02
2.000	0.000	-363.500	1.2190871029e-02, -1.0479561552e+00, -5.9832243816e-02
4.000	0.000	-363.500	1.2155474903e-02, -1.0439624989e+00, -5.9647794753e-02
6.000	0.000	-363.500	1.2115354826e-02, -1.0396539469e+00, -5.9437953976e-02
8.000	0.000	-363.500	1.2086296388e-02, -1.0349200758e+00, -5.9229196179e-02
10.000	0.000	-363.500	1.2050790446e-02, -1.0306101050e+00, -5.9004295503e-02
12.000	0.000	-363.500	1.2017691150e-02, -1.0260250899e+00, -5.8777467677e-02
14.000	0.000	-363.500	1.1986886823e-02, -1.0210046049e+00, -5.8542222228e-02
16.000	0.000	-363.500	1.1959188987e-02, -1.0159297440e+00, -5.8288327310e-02
18.000	0.000	-363.500	1.1950660562e-02, -1.0106258449e+00, -5.8020088926e-02
20.000	0.000	-363.500	1.1949318573e-02, -1.0050103780e+00, -5.7756202824e-02
22.000	0.000	-363.500	1.1964253553e-02, -9.9932833397e-01, -5.7483758404e-02
24.000	0.000	-363.500	1.2016358467e-02, -9.9327367364e-01, -5.7196437358e-02
26.000	0.000	-363.500	1.2117742859e-02, -9.8706718782e-01, -5.6900587614e-02
28.000	0.000	-363.500	1.2269242448e-02, -9.8019103671e-01, -5.6605683857e-02
30.000	0.000	-363.500	1.2490892144e-02, -9.7297010353e-01, -5.6286038175e-02
32.000	0.000	-363.500	1.2765246090e-02, -9.6480211349e-01, -5.5954501929e-02
34.000	0.000	-363.500	1.3106807445e-02, -9.5555976227e-01, -5.5592521915e-02
36.000	0.000	-363.500	1.3466508920e-02, -9.4487539016e-01, -5.5223196150e-02
38.000	0.000	-363.500	1.3752803032e-02, -9.3221830437e-01, -5.4827862206e-02
40.000	0.000	-363.500	1.3916026877e-02, -9.1682019407e-01, -5.4384653146e-02
42.000	0.000	-363.500	1.3877470283e-02, -8.9820295400e-01, -5.3920539797e-02
44.000	0.000	-363.500	1.3583232191e-02, -8.7540586089e-01, -5.3378490772e-02
46.000	0.000	-363.500	1.3113537865e-02, -8.4783758942e-01, -5.2742333570e-02
48.000	0.000	-363.500	1.2459739756e-02, -8.1507768807e-01, -5.2006901360e-02
50.000	0.000	-363.500	1.1670004293e-02, -7.7720050403e-01, -5.1097620330e-02
-50.000	0.000	-361.500	1.0684984288e-02, -9.0595359200e-01, -3.3882286789e-02
-48.000	0.000	-361.500	1.1375313908e-02, -9.5685070979e-01, -3.7185655015e-02
-46.000	0.000	-361.500	1.1857836236e-02, -9.9821659304e-01, -4.0690377897e-02
-44.000	0.000	-361.500	1.2168476004e-02, -1.0297920498e+00, -4.4309863327e-02
-42.000	0.000	-361.500	1.2363911311e-02, -1.0524700451e+00, -4.7860902575e-02
-40.000	0.000	-361.500	1.2473639860e-02, -1.0679960020e+00, -5.1137155576e-02
-38.000	0.000	-361.500	1.2535423475e-02, -1.0782624055e+00, -5.3968781460e-02
-36.000	0.000	-361.500	1.2563636888e-02, -1.0844403106e+00, -5.6275765602e-02
-34.000	0.000	-361.500	1.2577079115e-02, -1.0877925518e+00, -5.8021627312e-02
-32.000	0.000	-361.500	1.2580837056e-02, -1.0894595810e+00, -5.9263155467e-02
-30.000	0.000	-361.500	1.2576306680e-02, -1.0900352119e+00, -6.0108088978e-02
-28.000	0.000	-361.500	1.2567532565e-02, -1.0894509937e+00, -6.0643629016e-02
-26.000	0.000	-361.500	1.2560595542e-02, -1.0884063351e+00, -6.0966412563e-02
-24.000	0.000	-361.500	1.2546848065e-02, -1.0868995867e+00, -6.1146326070e-02
-22.000	0.000	-361.500	1.2530524563e-02, -1.0851427388e+00, -6.1229376743e-02
-20.000	0.000	-361.500	1.2509640905e-02, -1.0828698470e+00, -6.1240182476e-02
-18.000	0.000	-361.500	1.2493913016e-02, -1.0806741176e+00, -6.1217177021e-02
-16.000	0.000	-361.500	1.2471560800e-02, -1.0778804257e+00, -6.1141009286e-02
-14.000	0.000	-361.500	1.2451537057e-02, -1.0755139415e+00, -6.1047617543e-02
-12.000	0.000	-361.500	1.2420248795e-02, -1.0725986503e+00, -6.0941833548e-02
-10.000	0.000	-361.500	1.2387451028e-02, -1.0694531434e+00, -6.0815667315e-02
-8.000	0.000	-361.500	1.2354910119e-02, -1.0662958774e+00, -6.0677401328e-02
-6.000	0.000	-361.500	1.2322653987e-02, -1.0629174659e+00, -6.0528710965e-02
-4.000	0.000	-361.500	1.2285726020e-02, -1.0594030718e+00, -6.0371029092e-02
-2.000	0.000	-361.500	1.2252842634e-02, -1.0558616681e+00, -6.0200790206e-02
0.000	0.000	-361.500	1.2228061437e-02, -1.0518945702e+00, -6.0020284300e-02
2.000	0.000	-361.500	1.2192038057e-02, -1.0479824592e+00, -5.9833660020e-02
4.000	0.000	-361.500	1.2156924846e-02, -1.0439760446e+00, -5.9648816641e-02
6.000	0.000	-361.500	1.2116871776e-02, -1.0396621330e+00, -5.9439018443e-02
8.000	0.000	-361.500	1.2089281895e-02, -1.0349206051e+00, -5.9225325220e-02
10.000	0.000	-361.500	1.2053483730e-02, -1.0306443648e+00, -5.9002651595e-02
12.000	0.000	-361.500	1.2019971228e-02, -1.0260461866e+00, -5.8780250102e-02
14.000	0.000	-361.500	1.1990119881e-02, -1.0210173502e+00, -5.8543312613e-02
16.000	0.000	-361.500	1.1962632371e-02, -1.0159052563e+00, -5.8288817891e-02
18.000	0.000	-361.500	1.1953512056e-02, -1.0106523012e+00, -5.8020744267e-02
20.000	0.000	-361.500	1.1953709353e-02, -1.0050083296e+00, -5.7754840306e-02
22.000	0.000	-361.500	1.1970094277e-02, -9.9937676718e-01, -5.7481938628e-02
24.000	0.000	-361.500	1.2020643154e-02, -9.9334704030e-01, -5.7193508684e-02
26.000	0.000	-361.500	1.2124173612e-02, -9.8710265661e-01, -5.6900284009e-02
28.000	0.000	-361.500	1.2278437214e-02, -9.8019815870e-01, -5.6605520947e-02
30.000	0.000	-361.500	1.2497386180e-02, -9.7298209669e-01, -5.6286673153e-02
32.000	0.000	-361.500	1.2775097890e-02, -9.6478838579e-01, -5.5955031386e-02
34.000	0.000	-361.500	1.3116735559e-02, -9.5557651518e-01, -5.5592986578e-02
36.000	0.000	-361.500	1.3475219750e-02, -9.4488750404e-01, -5.5223849640e-02
38.000	0.000	-361.500	1.3765837636e-02, -9.3221596628e-01, -5.4828354638e-02
40.000	0.000	-361.500	1.3929604978e-02, -9.1687804093e-01, -5.4381709662e-02
42.000	0.000	-361.500	1.3888842757e-02, -8.9823959276e-01, -5.3916291184e-02
44.000	0.000	-361.500	1.3597510137e-02, -8.7549078429e-01, -5.3377348552e-02
46.000	0.000	-361.500	1.3129139186e-02, -8.4786123404e-01, -5.2743238830e-02
48.000	0.000	-361.500	1.2469807467e-02, -8.1506453793e-01, -5.2008149101e-02
50.000	0.000	-361.500	1.1682071028e-02, -7.7720759073e-01, -5.1098599640e-02
-50.000	0.000	-359.500	1.0691876640e-02, -9.0598784253e-01, -3.3873689595e-02
-48.000	0.000	-359.500	1.1381921483e-02, -9.5684306410e-01, -3.7180767721e-02
-46.000	0.000	-359.500	1.1863714186e-02, -9.9825135242e-01, -4.0686288491e-02
-44.000	0.000	-359.500	1.2173419586e-02, -1.0298210967e+00, -4.4303063694e-02
-42.000	0.000	-359.500	1.2367957752e-02, -1.0525362991e+00, -4.7853986314e-02
-40.000	0.000	-359.500	1.2476461573e-02, -1.0680473750e+00, -5.1129063772e-02
-38.000	0.000	-359.500	1.2537580708e-02, -1.0782973970e+00, -5.3966411863e-02
-36.000	0.000	-359.500	1.2565959776e-02, -1.0844631288e+00, -5.6272120495e-02
-34.000	0.000	-359.500	1.2578832449e-02, -1.0878265628e+00, -5.8016715952e-02
-32.000	0.000	-359.500	1.2582538274e-02, -1.0895063632e+00, -5.9260076842e-02
-30.000	0.000	-359.500	1.2577120063e-02, -1.0900258707e+00, -6.0104991840e-02
-28.000	0.000	-359.500	1.2568275219e-02, -1.0894254512e+00, -6.0640157927e-02
-26.000	0.000	-359.500	1.2561554106e-02, -1.0883946520e+00, -6.0963111788e-02
-24.000	0.000	-359.500	1.2547242658e-02, -1.0868923013e+00, -6.1141662777e-02
-22.000	0.000	-359.500	1.2530371938e-02, -1.0851751768e+00, -6.1229435983e-02
-20.000	0.000	-359.500	1.2510018746e-02, -1.0829194353e+00, -6.1235147082e-02
-18.000	0.000	-359.500	1.2495234531e-02, -1.0806987521e+00, -6.1214098396e-02
-16.000	0.000	-359.500	1.2471879081e-02, -1.0778207310e+00, -6.1137108707e-02
-14.000	0.000	-359.500	1.2451522167e-02, -1.0755482310e+00, -6.1047513873e-02
-12.000	0.000	-359.500	1.2418690897e-02, -1.0726092525e+00, -6.0939771258e-02
-10.000	0.000	-359.500	1.2387359825e-02, -1.0694454197e+00, -6.0812753451e-02
-8.000	0.000	-359.500	1.2354474577e-02, -1.0662880980e+00, -6.0674594836e-02
-6.000	0.000	-359.500	1.2323249599e-02, -1.0629099502e+00, -6.0527472480e-02
-4.000	0.000	-359.500	1.2287477493e-02, -1.0594055455e+00, -6.0367659821e-02
-2.000	0.000	-359.500	1.2253938933e-02, -1.0558802967e+00, -6.0200421807e-02
0.000	0.000	-359.500	1.2228374133e-02, -1.0519489387e+00, -6.0017037211e-02
2.000	0.000	-359.500	1.2192535021e-02, -1.0480025363e+00, -5.9833935856e-02
4.000	0.000	-359.500	1.2157440423e-02, -1.0439867192e+00, -5.9647505958e-02
6.000	0.000	-359.500	1.2117411550e-02, -1.0396629909e+00, -5.9437394899e-02
8.000	0.000	-359.500	1.2090752313e-02, -1.0350752998e+00, -5.9219171673e-02
10.000	0.000	-359.500	1.2054343646e-02, -1.0306778984e+00, -5.8996198145e-02
12.000	0.000	-359.500	1.2020308122e-02, -1.0260637046e+00, -5.8779355950e-02
14.000	0.000	-359.500	1.1990762026e-02, -1.0210129619e+00, -5.8540098847e-02
16.000	0.000	-359.500	1.1964376398e-02, -1.0158935695e+00, -5.8286065086e-02
18.000	0.000	-359.500	1.1956078773e-02, -1.0106741853e+00, -5.8020470283e-02
20.000	0.000	-359.500	1.1956787924e-02, -1.0050531730e+00, -5.7750849016e-02
22.000	0.000	-359.500	1.1972679607e-02, -9.9943661971e-01, -5.7479420931e-02
24.000	0.000	-359.500	1.2026117203e-02, -9.9341945055e-01, -5.7189567378e-02
26.000	0.000	-359.500	1.2127656083e-02, -9.8714080519e-01, -5.6899238054e-02
28.000	0.000	-359.500	1.2280663315e-02, -9.8021556531e-01, -5.6601429690e-02
30.000	0.000	-359.500	1.2502041263e-02, -9.7298956224e-01, -5.6285201411e-02
32.000	0.000	-359.500	1.2780052641e-02, -9.6476894565e-01, -5.5952735839e-02
34.000	0.000	-359.500	1.3120834116e-02, -9.5559998895e-01, -5.5591823995e-02
36.000	0.000	-359.500	1.3480811062e-02, -9.4489738382e-01, -5.5223423853e-02
38.000	0.000	-359.500	1.3765953036e-02, -9.3214864634e-01, -5.4826601507e-02
40.000	0.000	-359.500	1.3932566288e-02, -9.1694058068e-01, -5.4380156465e-02
42.000	0.000	-359.500	1.3895297706e-02, -8.9829004835e-01, -5.3908030916e-02
44.000	0.000	-359.500	1.3602727329e-02, -8.7555978490e-01, -5.3375432510e-02
46.000	0.000	-359.500	1.3130507233e-02, -8.4787875022e-01, -5.2742015155e-02
48.000	0.000	-359.500	1.2473969308e-02, -8.1504555278e-01, -5.2006227505e-02
50.000	0.000	-359.500	1.1683548891e-02, -7.7719960148e-01, -5.1097420396e-02
-50.000	0.000	-357.500	1.0701987160e-02, -9.0602712209e-01, -3.3868346894e-02
-48.000	0.000	-357.500	1.1391633687e-02, -9.5682921012e-01, -3.7175271366e-02
-46.000	0.000	-357.500	1.1869722426e-02, -9.9829700183e-01, -4.0681688141e-02
-44.000	0.000	-357.500	1.2178359446e-02, -1.0298748951e+00, -4.4298057920e-02
-42.000	0.000	-357.500	1.2372614696e-02, -1.0525581423e+00, -4.7846881225e-02
-40.000	0.000	-357.500	1.2479986854e-02, -1.0681408021e+00, -5.1117893344e-02
-38.000	0.000	-357.500	1.2539732358e-02, -1.0783237177e+00, -5.3961637496e-02
-36.000	0.000	-357.500	1.2567724278e-02, -1.0844165657e+00, -5.6264641454e-02
-34.000	0.000	-357.500	1.2580725379e-02, -1.0878752095e+00, -5.8008918497e-02
-32.000	0.000	-357.500	1.2584272995e-02, -1.0895593203e+00, -5.9251079778e-02
-30.000	0.000	-357.500	1.2578867813e-02, -1.0900253786e+00, -6.0099630627e-02
-28.000	0.000	-357.500	1.2569544618e-02, -1.0894276741e+00, -6.0632652969e-02
-26.000	0.000	-357.500	1.2561166958e-02, -1.0884106602e+00, -6.0956947134e-02
-24.000	0.000	-357.500	1.2547359919e-02, -1.0869214708e+00, -6.1133335865e-02
-22.000	0.000	-357.500	1.2531272801e-02, -1.0851868580e+00, -6.1225018906e-02
-20.000	0.000	-357.500	1.2511116907e-02, -1.0829612108e+00, -6.1226859047e-02
-18.000	0.000	-357.500	1.2496114920e-02, -1.0807295168e+00, -6.1207644947e-02
-16.000	0.000	-357.500	1.2474464411e-02, -1.0778854046e+00, -6.1130546034e-02
-14.000	0.000	-357.500	1.2451466328e-02, -1.0755592548e+00, -6.1042702480e-02
-12.000	0.000	-357.500	1.2418793268e-02, -1.0726305423e+00, -6.0934871005e-02
-10.000	0.000	-357.500	1.2388580830e-02, -1.0694335900e+00, -6.0806468465e-02
-8.000	0.000	-357.500	1.2355438725e-02, -1.0662950900e+00, -6.0670609100e-02
-6.000	0.000	-357.500	1.2324520859e-02, -1.0628941946e+00, -6.0522642575e-02
-4.000	0.000	-357.500	1.2289104259e-02, -1.0594087378e+00, -6.0361993152e-02
-2.000	0.000	-357.500	1.2254696477e-02, -1.0558914634e+00, -6.0196352765e-02
0.000	0.000	-357.500	1.2229414594e-02, -1.0520219785e+00, -6.0007445897e-02
2.000	0.000	-357.500	1.2193675991e-02, -1.0480484736e+00, -5.9828872694e-02
4.000	0.000	-357.500	1.2158707961e-02, -1.0439891390e+00, -5.9643170336e-02
6.000	0.000	-357.500	1.2118200736e-02, -1.0396614143e+00, -5.9432814912e-02
8.000	0.000	-357.500	1.2091990070e-02, -1.0352405577e+00, -5.9212736736e-02
10.000	0.000	-357.500	1.2055211006e-02, -1.0307160786e+00, -5.8990994288e-02
12.000	0.000	-357.500	1.2020587315e-02, -1.0260620351e+00, -5.8775477586e-02
14.000	0.000	-357.500	1.1991171509e-02, -1.0210173874e+00, -5.8534193367e-02
16.000	0.000	-357.500	1.1966755125e-02, -1.0158791733e+00, -5.8281342553e-02
18.000	0.000	-357.500	1.1959244825e-02, -1.0106948307e+00, -5.8017828552e-02
20.000	0.000	-357.500	1.1959542631e-02, -1.0051202051e+00, -5.7744575137e-02
22.000	0.000	-357.500	1.1975894052e-02, -9.9950018087e-01, -5.7473870890e-02
24.000	0.000	-357.500	1.2029471246e-02, -9.9346612137e-01, -5.7184037701e-02
26.000	0.000	-357.500	1.2131544315e-02, -9.8718821514e-01, -5.6896742572e-02
28.000	0.000	-357.500	1.2286520790e-02, -9.8026262612e-01, -5.6595953699e-02
30.000	0.000	-357.500	1.2505836431e-02, -9.7299973173e-01, -5.6282074654e-02
32.000	0.000	-357.500	1.2787499657e-02, -9.6474133798e-01, -5.5948539060e-02
34.000	0.000	-357.500	1.3130155450e-02, -9.5556552857e-01, -5.5588508410e-02
36.000	0.000	-357.500	1.3485527567e-02, -9.4488077576e-01, -5.5221937302e-02
38.000	0.000	-357.500	1.3776796903e-02, -9.3207815819e-01, -5.4823185955e-02
40.000	0.000	-357.500	1.3940577275e-02, -9.1699717772e-01, -5.4379321553e-02
42.000	0.000	-357.500	1.3897453078e-02, -8.9832959905e-01, -5.3904802340e-02
44.000	0.000	-357.500	1.3604737520e-02, -8.7559572353e-01, -5.3372337224e-02
46.000	0.000	-357.500	1.3139621964e-02, -8.4791243991e-01, -5.2740667447e-02
48.000	0.000	-357.500	1.2476941786e-02, -8.1504671533e-01, -5.2002658300e-02
50.000	0.000	-357.500	1.1687567413e-02, -7.7713195841e-01, -5.1094847161e-02
-50.000	0.000	-355.500	1.0709123340e-02, -9.0607251522e-01, -3.3863439237e-02
-48.000	0.000	-355.500	1.1397954623e-02, -9.5676794991e-01, -3.7168530974e-02
-46.000	0.000	-355.500	1.1875767891e-02, -9.9835323487e-01, -4.0674133199e-02
-44.000	0.000	-355.500	1.2183386787e-02, -1.0299239393e+00, -4.4291832174e-02
-42.000	0.000	-355.500	1.2376510374e-02, -1.0525706666e+00, -4.7835201704e-02
-40.000	0.000	-355.500	1.2483785744e-02, -1.0681994921e+00, -5.1106254549e-02
-38.000	0.000	-355.500	1.2542016159e-02, -1.0783454477e+00, -5.3954245464e-02
-36.000	0.000	-355.500	1.2570402672e-02, -1.0843168449e+00, -5.6255853581e-02
-34.000	0.000	-355.500	1.2583230674e-02, -1.0879125800e+00, -5.7999173529e-02
-32.000	0.000	-355.500	1.2585194333e-02, -1.0896222557e+00, -5.9241079338e-02
-30.000	0.000	-355.500	1.2581453143e-02, -1.0900229402e+00, -6.0091970164e-02
-28.000	0.000	-355.500	1.2571398462e-02, -1.0895434923e+00, -6.0623383772e-02
-26.000	0.000	-355.500	1.2560256788e-02, -1.0884633388e+00, -6.0948040781e-02
-24.000	0.000	-355.500	1.2548177025e-02, -1.0869790726e+00, -6.1124318437e-02
-22.000	0.000	-355.500	1.2532428662e-02, -1.0851792513e+00, -6.1217015963e-02
-20.000	0.000	-355.500	1.2511919122e-02, -1.0830101770e+00, -6.1218563606e-02
-18.000	0.000	-355.500	1.2497043703e-02, -1.0806847310e+00, -6.1199225472e-02
-16.000	0.000	-355.500	1.2475114000e-02, -1.0779499129e+00, -6.1122080279e-02
-14.000	0.000	-355.500	1.2452488176e-02, -1.0755546919e+00, -6.1037296837e-02
-12.000	0.000	-355.500	1.2420825795e-02, -1.0726596300e+00, -6.0929548668e-02
-10.000	0.000	-355.500	1.2389880010e-02, -1.0694202932e+00, -6.0798959805e-02
-8.000	0.000	-355.500	1.2356045505e-02, -1.0663112617e+00, -6.0664875786e-02
-6.000	0.000	-355.500	1.2326380287e-02, -1.0628841031e+00, -6.0515913290e-02
-4.000	0.000	-355.500	1.2290487197e-02, -1.0593908688e+00, -6.0355628562e-02
-2.000	0.000	-355.500	1.2254594106e-02, -1.0558950755e+00, -6.0191902365e-02
0.000	0.000	-355.500	1.2230157248e-02, -1.0520814225e+00, -5.9999429995e-02
2.000	0.000	-355.500	1.2194029635e-02, -1.0480959281e+00, -5.9823431877e-02
4.000	0.000	-355.500	1.2159774479e-02, -1.0439930928e+00, -5.9635941214e-02
6.000	0.000	-355.500	1.2119002952e-02, -1.0396456698e+00, -5.9426287413e-02
8.000	0.000	-355.500	1.2093330197e-02, -1.0353386164e+00, -5.9202771470e-02
10.000	0.000	-355.500	1.2056495295e-02, -1.0307419313e+00, -5.8988321086e-02
12.000	0.000	-355.500	1.2022292255e-02, -1.0260470576e+00, -5.8770725433e-02
14.000	0.000	-355.500	1.1994183074e-02, -1.0210578406e+00, -5.8527382627e-02
16.000	0.000	-355.500	1.1969301368e-02, -1.0158764006e+00, -5.8276781079e-02
18.000	0.000	-355.500	1.1961923220e-02, -1.0107137917e+00, -5.8014711051e-02
20.000	0.000	-355.500	1.1963214954e-02, -1.0051781077e+00, -5.7737947670e-02
22.000	0.000	-355.500	1.1979558929e-02, -9.9954858251e-01, -5.7469683368e-02
24.000	0.000	-355.500	1.2034466944e-02, -9.9350931756e-01, -5.7179687269e-02
26.000	0.000	-355.500	1.2136746616e-02, -9.8722787540e-01, -5.6893264078e-02
28.000	0.000	-355.500	1.2290234061e-02, -9.8032567287e-01, -5.6588633866e-02
30.000	0.000	-355.500	1.2512808818e-02, -9.7301281872e-01, -5.6277420617e-02
32.000	0.000	-355.500	1.2795168166e-02, -9.6472421922e-01, -5.5943881321e-02
34.000	0.000	-355.500	1.3135888219e-02, -9.5546125974e-01, -5.5583754406e-02
36.000	0.000	-355.500	1.3494117414e-02, -9.4486186861e-01, -5.5218236657e-02
38.000	0.000	-355.500	1.3780165836e-02, -9.3213235956e-01, -5.4818089470e-02
40.000	0.000	-355.500	1.3947877249e-02, -9.1704384111e-01, -5.4375746793e-02
42.000	0.000	-355.500	1.3905177426e-02, -8.9838312072e-01, -5.3904711629e-02
44.000	0.000	-355.500	1.3615791714e-02, -8.7561564838e-01, -5.3368088611e-02
46.000	0.000	-355.500	1.3142352474e-02, -8.4793010280e-01, -5.2737935005e-02
48.000	0.000	-355.500	1.2482482842e-02, -8.1510213681e-01, -5.1998655902e-02
50.000	0.000	-355.500	1.1689203486e-02, -7.7707593522e-01, -5.1091516767e-02
-50.000	0.000	-353.500	1.0719032841e-02, -9.0610188343e-01, -3.3859223946e-02
-48.000	0.000	-353.500	1.1407240592e-02, -9.5666788184e-01, -3.7162805065e-02
-46.000	0.000	-353.500	1.1882286124e-02, -9.9839062576e-01, -4.0667407616e-02
-44.000	0.000	-353.500	1.2189069301e-02, -1.0299898887e+00, -4.4280443299e-02
-42.000	0.000	-353.500	1.2381197098e-02, -1.0526199968e+00, -4.7820710137e-02
-40.000	0.000	-353.500	1.2487858244e-02, -1.0682530732e+00, -5.1097392627e-02
-38.000	0.000	-353.500	1.2544876960e-02, -1.0783621078e+00, -5.3947301434e-02
-36.000	0.000	-353.500	1.2572533848e-02, -1.0842978374e+00, -5.6246538103e-02
-34.000	0.000	-353.500	1.2585605678e-02, -1.0879574996e+00, -5.7989049056e-02
-32.000	0.000	-353.500	1.2586763399e-02, -1.0896875179e+00, -5.9230330994e-02
-30.000	0.000	-353.500	1.2582718819e-02, -1.0900213524e+00, -6.0083178589e-02
-28.000	0.000	-353.500	1.2570979672e-02, -1.0896401321e+00, -6.0614125682e-02
-26.000	0.000	-353.500	1.2560763058e-02, -1.0885010658e+00, -6.0939413967e-02
-24.000	0.000	-353.500	1.2549012743e-02, -1.0870218267e+00, -6.1118862810e-02
-22.000	0.000	-353.500	1.2532460303e-02, -1.0851809989e+00, -6.1209311070e-02
-20.000	0.000	-353.500	1.2512862795e-02, -1.0830563910e+00, -6.1210107106e-02
-18.000	0.000	-353.500	1.2497791941e-02, -1.0806500905e+00, -6.1190074755e-02
-16.000	0.000	-353.500	1.2474786414e-02, -1.0780019656e+00, -6.1109480687e-02
-14.000	0.000	-353.500	1.2453160101e-02, -1.0755532972e+00, -6.1031426531e-02
-12.000	0.000	-353.500	1.2421709907e-02, -1.0726892731e+00, -6.0923174822e-02
-10.000	0.000	-353.500	1.2391642650e-02, -1.0694233221e+00, -6.0792441562e-02
-8.000	0.000	-353.500	1.2357506617e-02, -1.0663056068e+00, -6.0658020616e-02
-6.000	0.000	-353.500	1.2327625489e-02, -1.0628991920e+00, -6.0508243570e-02
-4.000	0.000	-353.500	1.2292017176e-02, -1.0593833736e+00, -6.0350211811e-02
-2.000	0.000	-353.500	1.2255020342e-02, -1.0558835540e+00, -6.0186280126e-02
0.000	0.000	-353.500	1.2231195847e-02, -1.0521362924e+00, -5.9992619254e-02
2.000	0.000	-353.500	1.2194960280e-02, -1.0481483912e+00, -5.9818855593e-02
4.000	0.000	-353.500	1.2161570623e-02, -1.0439687369e+00, -5.9628436255e-02
6.000	0.000	-353.500	1.2120261183e-02, -1.0396340759e+00, -5.9419502590e-02
8.000	0.000	-353.500	1.2095005357e-02, -1.0354123062e+00, -5.9193455991e-02
10.000	0.000	-353.500	1.2058237461e-02, -1.0307763991e+00, -5.8984498260e-02
12.000	0.000	-353.500	1.2025979468e-02, -1.0260183820e+00, -5.8765651163e-02
14.000	0.000	-353.500	1.1996236076e-02, -1.0210975492e+00, -5.8520244216e-02
16.000	0.000	-353.500	1.1971346924e-02, -1.0158902082e+00, -5.8268818862e-02
18.000	0.000	-353.500	1.1963529512e-02, -1.0107221542e+00, -5.8010941911e-02
20.000	0.000	-353.500	1.1967127383e-02, -1.0052328606e+00, -5.7731766354e-02
22.000	0.000	-353.500	1.1982747317e-02, -9.9958186177e-01, -5.7466775058e-02
24.000	0.000	-353.500	1.2038223025e-02, -9.9354579846e-01, -5.7176847455e-02
26.000	0.000	-353.500	1.2141991728e-02, -9.8725249871e-01, -5.6889739302e-02
28.000	0.000	-353.500	1.2298684312e-02, -9.8038810863e-01, -5.6581969374e-02
30.000	0.000	-353.500	1.2518882203e-02, -9.7301960272e-01, -5.6272170479e-02
32.000	0.000	-353.500	1.2802866456e-02, -9.6467697826e-01, -5.5937629658e-02
34.000	0.000	-353.500	1.3147966121e-02, -9.5545252207e-01, -5.5578330250e-02
36.000	0.000	-353.500	1.3504218627e-02, -9.4484442857e-01, -5.5213319744e-02
38.000	0.000	-353.500	1.3793165076e-02, -9.3219132440e-01, -5.4813374342e-02
40.000	0.000	-353.500	1.3957165079e-02, -9.1708906339e-01, -5.4371846215e-02
42.000	0.000	-353.500	1.3914813317e-02, -8.9841847065e-01, -5.3900901762e-02
44.000	0.000	-353.500	1.3622101482e-02, -8.7565425195e-01, -5.3364723042e-02
46.000	0.000	-353.500	1.3154298225e-02, -8.4794890781e-01, -5.2734850827e-02
48.000	0.000	-353.500	1.2489311910e-02, -8.1515145400e-01, -5.1993657534e-02
50.000	0.000	-353.500	1.1698651387e-02, -7.7711023589e-01, -5.1087364418e-02
-50.000	0.000	-351.500	1.0728936758e-02, -9.0612367280e-01, -3.3857143143e-02
-48.000	0.000	-351.500	1.1416282733e-02, -9.5667682564e-01, -3.7156438624e-02
